Signal,m,tau,run,N_eff,M_mean,D_local,TE_fwd
pink_noise,2,5,75,995,1.3409661479813648,2.2979858070416896,0.016114409418768183
pink_noise,2,5,76,995,1.9513501696320015,2.305121341471529,0.02343476627425023
pink_noise,2,5,77,995,1.63353546509002,2.3079271749879426,0.013248966562614761
pink_noise,2,5,78,995,1.7787694708345536,2.2958575813647357,0.028260560048084304
pink_noise,2,5,79,995,1.9210978490495814,2.2433518355024824,0.002193165022171595
pink_noise,2,5,80,995,2.340372940837813,2.2845491806198774,0.024753505510330065
pink_noise,2,5,81,995,2.0716340611898967,2.287095123335096,0.0
pink_noise,2,5,82,995,1.1672542990877597,2.2541750301241374,0.0
pink_noise,2,5,83,995,0.7509166857686029,2.2645867425566295,0.0
pink_noise,2,5,84,995,3.1270810737287142,2.243507172032194,0.0
pink_noise,2,5,85,995,1.157413348095683,2.2725052924633764,0.0
pink_noise,2,5,86,995,1.2585571742038288,2.284200722356858,0.0
pink_noise,2,5,87,995,2.550639760099728,2.2770157012150367,0.022545279036586763
pink_noise,2,5,88,995,3.6956809123908227,2.2926528693961346,0.0023259059173219576
pink_noise,2,5,89,995,1.6510568124359888,2.276992683071896,0.0
pink_noise,2,5,90,995,2.441658683117391,2.2925335945379413,0.0
pink_noise,2,5,91,995,1.944799805849407,2.2748004459710676,0.0
pink_noise,2,5,92,995,1.5785660488270272,2.3085662957334794,0.01440895184581148
pink_noise,2,5,93,995,1.8423820890020548,2.2232767966150795,0.01849459124537267
pink_noise,2,5,94,995,1.6177847583518217,2.261664022525449,0.020260808975167688
pink_noise,2,5,95,995,1.9231258176236539,2.3390886664946535,0.0
pink_noise,2,5,96,995,1.521491759860722,2.2822646294322717,0.010028823179933255
pink_noise,2,5,97,995,2.0420867850802407,2.2979094439424657,0.0
pink_noise,2,5,98,995,2.0905224485120533,2.3435439286048143,0.0
pink_noise,2,5,99,995,1.557775449974483,2.2739210081812478,0.028362393998962343
pink_noise,2,10,0,990,3.289856501226834,2.246909671601336,0.0
pink_noise,2,10,1,990,1.0927753450529982,2.2492480481752617,0.0
pink_noise,2,10,2,990,2.0848643999239034,2.225358888321052,0.04792301233745988
pink_noise,2,10,3,990,1.6665689891011075,2.2975828510348397,0.0
pink_noise,2,10,4,990,1.6383230200721428,2.295698539880032,0.0024189957996965106
pink_noise,2,10,5,990,1.7083554705853734,2.3079193197619814,0.0
pink_noise,2,10,6,990,1.3866879829092316,2.3060867157639993,0.0
pink_noise,2,10,7,990,2.1408581212160844,2.2759833315360045,0.0
pink_noise,2,10,8,990,1.7194150719313823,2.295645290772746,0.009510457462684752
pink_noise,2,10,9,990,1.0194591678897647,2.2829049801666974,0.01702179256896974
pink_noise,2,10,10,990,1.8921483081692263,2.2625963115107193,0.021599980635755855
pink_noise,2,10,11,990,1.6355613566490685,2.2987991001253896,0.004386695735131063
pink_noise,2,10,12,990,3.390277263474781,2.248797838353141,0.015563738955890916
pink_noise,2,10,13,990,2.039591866412245,2.267288728826954,0.012445500767928941
pink_noise,2,10,14,990,2.195357153080374,2.262175424417589,0.0075350130329181475
pink_noise,2,10,15,990,0.6039062447973906,2.347094963178547,0.008837325261407347
pink_noise,2,10,16,990,2.590436953314998,2.2452147575204884,0.0
pink_noise,2,10,17,990,1.3195770761483105,2.2676418642714076,0.013971242443089782
pink_noise,2,10,18,990,1.6774659838112482,2.286802655549645,0.03267666121727464
pink_noise,2,10,19,990,1.2336082096675707,2.275587661565769,0.006190031795491713
pink_noise,2,10,20,990,1.531119733544383,2.2637035756512613,0.029709937982075107
pink_noise,2,10,21,990,2.636032899007373,2.3141413528451222,0.0
pink_noise,2,10,22,990,1.9193171249622396,2.239093029331484,0.011488188381689746
pink_noise,2,10,23,990,1.3912769346250622,2.2605996108256248,0.010873259484061482
pink_noise,2,10,24,990,2.3699562845537017,2.2592766515980234,0.0
pink_noise,2,10,25,990,1.1592224619258298,2.2829251605528555,0.0
pink_noise,2,10,26,990,1.0214429937279883,2.3271601549964522,0.045140837730966776
pink_noise,2,10,27,990,1.703803107891289,2.262122580614377,0.0
pink_noise,2,10,28,990,1.4075718095253862,2.2752822157689536,0.023769798463922243
pink_noise,2,10,29,990,1.1976898533227622,2.282291856406617,0.02851324420884538
pink_noise,2,10,30,990,2.3312859622838236,2.280649553805664,0.0
pink_noise,2,10,31,990,1.5519942685375447,2.299989108695025,0.0
pink_noise,2,10,32,990,1.8966628234482683,2.2772029687948283,0.0
pink_noise,2,10,33,990,2.433435715163929,2.288907859185863,0.0
pink_noise,2,10,34,990,2.4080039744312285,2.2902119832032635,0.0
pink_noise,2,10,35,990,2.329081505717943,2.2424819550876904,0.0031694989396173767
pink_noise,2,10,36,990,1.252704047185798,2.2957451430492055,0.004483260148274049
pink_noise,2,10,37,990,1.9778665649681155,2.3188932835002465,0.03163102291565689
pink_noise,2,10,38,990,1.8378162948296128,2.2467068346957504,0.048671841880244315
pink_noise,2,10,39,990,1.092731658466998,2.288757797044967,0.0
pink_noise,2,10,40,990,1.6370782390186216,2.2602147343943546,0.020050414595225163
pink_noise,2,10,41,990,1.4064065610209164,2.285921081623076,0.007449803593128301
pink_noise,2,10,42,990,2.0291394047764886,2.3079554902258543,0.0
pink_noise,2,10,43,990,1.3786007314835107,2.317396378881812,0.0
pink_noise,2,10,44,990,2.7497660040148757,2.303233120265823,0.0
pink_noise,2,10,45,990,2.0200360753504034,2.285399595775839,0.03241192658336578
pink_noise,2,10,46,990,1.7920981042743915,2.3204204478199677,0.005158976463715437
pink_noise,2,10,47,990,1.7009571077235313,2.2425204617342005,0.004486700952313516
pink_noise,2,10,48,990,2.054971182109544,2.2736961190009257,0.0
pink_noise,2,10,49,990,1.647863256310631,2.2660317267967436,0.0
pink_noise,2,10,50,990,2.122319932848859,2.3075241676475162,0.0
pink_noise,2,10,51,990,2.6099490721763443,2.2551689098369216,0.0
pink_noise,2,10,52,990,2.6584722279239665,2.3369259042779027,0.0
pink_noise,2,10,53,990,1.6092942814730025,2.2877920562297103,0.00201117368339343
pink_noise,2,10,54,990,1.099973351872623,2.3079579227269056,0.036919632603461316
pink_noise,2,10,55,990,2.3687688052886435,2.291535808818145,0.010252736334298351
pink_noise,2,10,56,990,1.9362477958020463,2.2562997847452535,0.015409207826103
pink_noise,2,10,57,990,1.2298389843251112,2.259183739566716,0.02360927584263406
pink_noise,2,10,58,990,2.4725426968130955,2.3108077855631626,0.0
pink_noise,2,10,59,990,1.6864299633801219,2.2896958879195513,0.0
pink_noise,2,10,60,990,1.3754921782612852,2.2952378156356668,0.0
pink_noise,2,10,61,990,1.3615094136426205,2.336561858184823,0.013830981546464116
pink_noise,2,10,62,990,1.2514913160453354,2.3046289201808854,0.0
pink_noise,2,10,63,990,1.5638066397576074,2.2708703542497806,0.007870628078507913
pink_noise,2,10,64,990,1.6299264306707997,2.313121740568792,0.0
pink_noise,2,10,65,990,1.657592610374497,2.2552074188899915,0.009636326102535175
pink_noise,2,10,66,990,1.3832900997614388,2.2316554564123483,0.03687626729928439
pink_noise,2,10,67,990,1.857509755001276,2.2679258177929325,0.001292363315131162
pink_noise,2,10,68,990,1.9996255451524965,2.2703805136370834,0.04593593537689866
pink_noise,2,10,69,990,2.0565738731519057,2.2735842558110386,0.060806895450098875
pink_noise,2,10,70,990,0.9537835118544429,2.291923489009942,0.0
pink_noise,2,10,71,990,2.3625688591170455,2.284419111419136,0.06789021783583449
pink_noise,2,10,72,990,0.7477442503006193,2.287542090578176,0.033091097441620754
pink_noise,2,10,73,990,1.9452901059654852,2.278311553567957,0.0
pink_noise,2,10,74,990,1.5058770238897274,2.2440198652624894,0.00898186619634389
pink_noise,2,10,75,990,1.3294642835705224,2.2711550277370156,0.018696560620476532
pink_noise,2,10,76,990,1.9526366683965395,2.2581706043931544,0.02002464921214564
pink_noise,2,10,77,990,1.6381541482342459,2.3038435696867614,0.009098735990014983
pink_noise,2,10,78,990,1.7631264197833403,2.281243414344849,0.02307950474915499
pink_noise,2,10,79,990,1.9070426426346323,2.288813507041573,0.003358700572096751
pink_noise,2,10,80,990,2.361129477607571,2.3130972168186563,0.021786997479342318
pink_noise,2,10,81,990,2.076656242040571,2.329623652931068,0.0
pink_noise,2,10,82,990,1.1725232246826485,2.294202760508138,0.0
pink_noise,2,10,83,990,0.7604024137926286,2.261492300240303,0.0
pink_noise,2,10,84,990,3.132439658834566,2.3214885006194512,0.0
pink_noise,2,10,85,990,1.1446663500189889,2.349153554081013,0.0
pink_noise,2,10,86,990,1.2839195948726827,2.3027564002643013,0.0
pink_noise,2,10,87,990,2.5564573898936014,2.29027765393446,0.024973273570437104
pink_noise,2,10,88,990,3.669106787489553,2.2511136115146626,0.005825633812638564
pink_noise,2,10,89,990,1.6296458064494264,2.3567093480311394,0.0
pink_noise,2,10,90,990,2.451841358719869,2.3378004085524227,0.0
pink_noise,2,10,91,990,1.9545256495713628,2.2607895106839866,0.0
pink_noise,2,10,92,990,1.5806036411325395,2.283376150979697,0.010750099670370883
pink_noise,2,10,93,990,1.8560026179693727,2.2969471702552187,0.02436356573848908
pink_noise,2,10,94,990,1.6215575107908444,2.2905310738860947,0.022808770275438484
pink_noise,2,10,95,990,1.8257209030920305,2.282307872061384,0.000533781098301489
pink_noise,2,10,96,990,1.5300258168529082,2.2686297591157056,0.008564870433108052
pink_noise,2,10,97,990,2.0254072063813666,2.2952313456300644,0.0
pink_noise,2,10,98,990,2.102617492256551,2.3651520611019956,0.0
pink_noise,2,10,99,990,1.549810566782976,2.295810046921939,0.03033684797298486
pink_noise,3,1,0,998,3.3669679878840135,3.375968674373033,0.0
pink_noise,3,1,1,998,1.0915021768369684,3.451360906290516,0.0
pink_noise,3,1,2,998,2.0732345253834628,3.277129457062528,0.051057537386889784
pink_noise,3,1,3,998,1.6661201563782768,3.412901839041892,0.0
pink_noise,3,1,4,998,1.6312814089425398,3.45595223223329,0.003916962653371048
pink_noise,3,1,5,998,1.7158356810563693,3.4931350975614315,0.0
pink_noise,3,1,6,998,1.3585455292160908,3.4362171505258923,0.0
pink_noise,3,1,7,998,2.1877247692099524,3.4489337373307025,0.0
pink_noise,3,1,8,998,1.7126468509797297,3.3725183826507603,0.01201190441719735
pink_noise,3,1,9,998,1.0124194563512496,3.534685456747472,0.018930191284120657
pink_noise,3,1,10,998,1.8811477095008682,3.429353966708172,0.023324233277077333
pink_noise,3,1,11,998,1.6338810969749327,3.4595709229822105,0.014468068517111021
pink_noise,3,1,12,998,3.369025614264251,3.382516512343791,0.012377741443521995
pink_noise,3,1,13,998,2.024254169477091,3.4219095101032013,0.0048313493763347815
pink_noise,3,1,14,998,2.233209744605836,3.4823110396733266,0.00359164233624254
pink_noise,3,1,15,998,0.6106903884006112,3.4435836882971222,0.006474731754115837
pink_noise,3,1,16,998,2.535009761293805,3.4671292920001524,0.0
pink_noise,3,1,17,998,1.3366856030339296,3.376858209934538,0.008979038554555618
pink_noise,3,1,18,998,1.686741732956834,3.4440708705477636,0.027180004575802386
pink_noise,3,1,19,998,1.2790531976209003,3.4065408023601855,0.011718513416112852
pink_noise,3,1,20,998,1.4897044936090804,3.4013723283826103,0.028855929064966368
pink_noise,3,1,21,998,2.6231605287251227,3.4679811254575905,0.0
pink_noise,3,1,22,998,1.8993216508340653,3.3687149722110656,0.011551619094406718
pink_noise,3,1,23,998,1.373672230924008,3.4151724557741012,0.002492791623237345
pink_noise,3,1,24,998,2.334415044543824,3.453267616730665,0.0
pink_noise,3,1,25,998,1.2058760486665676,3.4964909820768453,0.0
pink_noise,3,1,26,998,1.010077204777211,3.503147692663339,0.045659345311002575
pink_noise,3,1,27,998,1.6892845715311586,3.4589442067215024,0.0
pink_noise,3,1,28,998,1.4670522978456626,3.3930733831640705,0.022454448726746623
pink_noise,3,1,29,998,1.199154571556397,3.4881981051230233,0.029144719914936612
pink_noise,3,1,30,998,2.316734762529294,3.41633172585347,0.0
pink_noise,3,1,31,998,1.5448492126583568,3.522075937892231,0.0
pink_noise,3,1,32,998,1.9081524468025601,3.472375493565602,0.0
pink_noise,3,1,33,998,2.404284092560591,3.4205457884287873,0.0
pink_noise,3,1,34,998,2.393271666059863,3.4544799399245476,0.0
pink_noise,3,1,35,998,2.3508065602251205,3.4214304601235868,0.0
pink_noise,3,1,36,998,1.2539867025313205,3.434488790055467,0.0018840145123664165
pink_noise,3,1,37,998,2.00424778013615,3.3902693838482203,0.025645718641756243
pink_noise,3,1,38,998,1.8189169017643758,3.3930286037824797,0.05018247554409738
pink_noise,3,1,39,998,1.093694753252497,3.446484760482347,0.0
pink_noise,3,1,40,998,1.6243167571526955,3.4962468573303513,0.017660918922535185
pink_noise,3,1,41,998,1.4074575018840667,3.4470356906317727,0.008488501110506252
pink_noise,3,1,42,998,2.0312511930741177,3.434854941629041,0.0
pink_noise,3,1,43,998,1.3751793901495972,3.462155787242686,0.0
pink_noise,3,1,44,998,2.753728742758035,3.4401811853810127,0.0
pink_noise,3,1,45,998,2.0075632522047826,3.430819292290481,0.03966963037517113
pink_noise,3,1,46,998,1.785381332432833,3.382341465839229,0.002805075048924799
pink_noise,3,1,47,998,1.7020748224779982,3.432549182582135,0.002674193296600791
pink_noise,3,1,48,998,2.0376402661296567,3.4477201407944986,0.0
pink_noise,3,1,49,998,1.6454870399242383,3.3954613893683945,0.0
pink_noise,3,1,50,998,2.0876532361853632,3.4672053751065577,0.0
pink_noise,3,1,51,998,2.5471139728317804,3.3989529562997673,0.0
pink_noise,3,1,52,998,2.654443562388577,3.4833537848288296,0.0
pink_noise,3,1,53,998,1.5998652613695548,3.4356428612315533,0.01006180958459657
pink_noise,3,1,54,998,1.0897884525928276,3.362404097294019,0.034638197555533434
pink_noise,3,1,55,998,2.357810541844675,3.407422687753763,0.002502564003681762
pink_noise,3,1,56,998,1.9019213876392893,3.5266114706704412,0.022359820096629957
pink_noise,3,1,57,998,1.2302610285752724,3.425768908520536,0.022845366215765495
pink_noise,3,1,58,998,2.4791584849504567,3.41284845359452,0.0
pink_noise,3,1,59,998,1.676823397842175,3.431168443922969,0.0
pink_noise,3,1,60,998,1.3750710068553973,3.5289847779642125,0.0
pink_noise,3,1,61,998,1.4092482934363115,3.42419300193704,0.007229800180820423
pink_noise,3,1,62,998,1.235878583717871,3.482452334446437,0.0
pink_noise,3,1,63,998,1.5541420782079811,3.455274382911661,0.011269858523729859
pink_noise,3,1,64,998,1.6194167526306318,3.3957004972633364,0.0
pink_noise,3,1,65,998,1.6618122314542116,3.4539685991287685,0.02187578580684768
pink_noise,3,1,66,998,1.3825394875668628,3.4240177601465946,0.03376421466458934
pink_noise,3,1,67,998,1.8845319964766318,3.554976999247193,0.0
pink_noise,3,1,68,998,1.9875941520879379,3.481872383259829,0.04339883291870761
pink_noise,3,1,69,998,2.048282123172878,3.4106790761944614,0.0528243981265466
pink_noise,3,1,70,998,0.9558564339380222,3.507779616459415,0.0
pink_noise,3,1,71,998,2.3919901926169027,3.4458739485058776,0.06291557792944857
pink_noise,3,1,72,998,0.7446969374635222,3.388527829511701,0.0339178456814162
pink_noise,3,1,73,998,1.9370342423440134,3.4265192414537116,0.0
pink_noise,3,1,74,998,1.500995243701353,3.495237219483201,0.011082196581290393
pink_noise,3,1,75,998,1.3351817882365378,3.4278648194699683,0.015644101919702003
pink_noise,3,1,76,998,1.9427998754955924,3.475844369122112,0.02412811484349975
pink_noise,3,1,77,998,1.6302607507849194,3.453552441832613,0.016713840885711484
pink_noise,3,1,78,998,1.7643763566487967,3.4092694588265893,0.025860232706254038
pink_noise,3,1,79,998,1.932855187702459,3.426892415950877,0.004749924656810123
pink_noise,3,1,80,998,2.3242825469619803,3.460383587520405,0.028439896852737068
pink_noise,3,1,81,998,2.080368393656879,3.363173068471338,0.0
pink_noise,3,1,82,998,1.1673712610279932,3.541368808746983,0.0
pink_noise,3,1,83,998,0.7638496784057205,3.3684069540587673,0.0
pink_noise,3,1,84,998,3.1204861125621166,3.5273787298357195,0.0
pink_noise,3,1,85,998,1.163003611665606,3.4838781400893346,0.0
pink_noise,3,1,86,998,1.261033887944473,3.5034811928628087,0.0
pink_noise,3,1,87,998,2.5314780585137364,3.4894278412957873,0.03108900449773433
pink_noise,3,1,88,998,3.7136599538054504,3.4421618713188713,0.0022482145920550423
pink_noise,3,1,89,998,1.6507030643492224,3.4187849305976368,0.0
pink_noise,3,1,90,998,2.4358601684245866,3.4134618770839125,0.0
pink_noise,3,1,91,998,1.9269386577186687,3.3428675691607506,0.0
pink_noise,3,1,92,998,1.5849412802291991,3.407151124598556,0.011317249970407062
pink_noise,3,1,93,998,1.8432032739329656,3.4031250089761835,0.023531906115807022
pink_noise,3,1,94,998,1.614172248121882,3.453793145563508,0.020629469334280337
pink_noise,3,1,95,998,1.9295900238586174,3.358858234394574,0.0020706555962539674
pink_noise,3,1,96,998,1.5223574552753867,3.4196429883407466,0.012770549718476687
pink_noise,3,1,97,998,2.059907554014234,3.399455213046796,0.0
pink_noise,3,1,98,998,2.0852291010844572,3.4619804141714074,0.0
pink_noise,3,1,99,998,1.5440877161734958,3.4276332163793093,0.026940096736630004
pink_noise,3,5,0,990,3.289856501226834,3.4204275600465013,0.0
pink_noise,3,5,1,990,1.0927753450529982,3.4838317508011283,0.0
pink_noise,3,5,2,990,2.0848643999239034,3.3764029064863914,0.04792301233745988
pink_noise,3,5,3,990,1.6665689891011075,3.425953203425212,0.0
pink_noise,3,5,4,990,1.6383230200721428,3.4550391083824867,0.0024189957996965106
pink_noise,3,5,5,990,1.7083554705853734,3.5000288907916643,0.0
pink_noise,3,5,6,990,1.3866879829092316,3.382187785035054,0.0
pink_noise,3,5,7,990,2.1408581212160844,3.4682814432435976,0.0
pink_noise,3,5,8,990,1.7194150719313823,3.3637346749430903,0.009510457462684752
pink_noise,3,5,9,990,1.0194591678897647,3.459407463312331,0.01702179256896974
pink_noise,3,5,10,990,1.8921483081692263,3.4741354268177878,0.021599980635755855
pink_noise,3,5,11,990,1.6355613566490685,3.426939538139191,0.004386695735131063
pink_noise,3,5,12,990,3.390277263474781,3.39335445947667,0.015563738955890916
pink_noise,3,5,13,990,2.039591866412245,3.447026779373674,0.012445500767928941
pink_noise,3,5,14,990,2.195357153080374,3.3990750884310974,0.0075350130329181475
pink_noise,3,5,15,990,0.6039062447973906,3.4084140230187936,0.008837325261407347
pink_noise,3,5,16,990,2.590436953314998,3.4149660474101706,0.0
pink_noise,3,5,17,990,1.3195770761483105,3.542874299910099,0.013971242443089782
pink_noise,3,5,18,990,1.6774659838112482,3.4213015865067566,0.03267666121727464
pink_noise,3,5,19,990,1.2336082096675707,3.4579348207298173,0.006190031795491713
pink_noise,3,5,20,990,1.531119733544383,3.4758396199008796,0.029709937982075107
pink_noise,3,5,21,990,2.636032899007373,3.4586980586037894,0.0
pink_noise,3,5,22,990,1.9193171249622396,3.4830668431828964,0.011488188381689746
pink_noise,3,5,23,990,1.3912769346250622,3.4254245900231393,0.010873259484061482
